market,dist1,dist2,dist3,dist4
46,.4359723,.3852369,.3518013,.3909028
46,.4940243,.5640243,.1884234,.570796
46,.4565194,.3457402,.3925687,.337572
46,.4870929,.0903178,.6699312,.1270414
46,.12599,.5256178,.5752861,.656146
46,.6893023,.5396935,.3243247,.4492501
46,.4928808,.0603203,.7071285,.1324009
46,.4632923,.0320102,.7102318,.1664499
46,.3578573,.3905739,.3709454,.4339613
46,.2129906,.6216329,.5696275,.7448694
46,.6162328,.4169836,.405351,.3282291
46,.1720612,.3958822,.5136002,.5111316
46,.517745,.0873189,.7052231,.104
46,.5156226,.3657671,.3894953,.3252271
46,.612136,.6233045,.1208136,.5934056
46,.504896,.5913672,.1696185,.5995579
46,.096417,.407993,.7393161,.57937
46,.3783875,.3491625,.3965022,.3829868
46,.6587787,.2282087,.7398787,.0452753
46,.5203598,.4317705,.3150754,.4000229
46,.2806149,.5418898,.4009924,.6263934
46,.6318414,.3531258,.5079414,.2338722
46,.5256621,.4757742,.2660612,.4499744
46,.1632039,.555864,.5559034,.6802869
46,.4788259,.1889773,.5645398,.1731547
46,.6656291,.4084185,.4771585,.2871157
46,.5380902,.2019141,.5926855,.1246401
46,.5571941,.2093052,.6032095,.1112433
46,.3414046,.4351969,.3523778,.487174
46,.4497656,.6484374,.2500004,.6916696
46,.6090679,.3083337,.5387234,.1899083
46,.3660803,.5831904,.3177842,.6441693
46,.5540374,.0997458,.7584189,.1047717
46,.2302732,.3984425,.4586076,.4932711
46,.1228898,.3950586,.7576063,.5702071
46,.0676502,.4736576,.7386044,.6406835
46,.6314523,.3766408,.4761637,.2658065
46,.4119108,.4094276,.3340693,.4287685
46,.5862893,.2660622,.5658486,.1525876
46,.4617259,.0493333,.6932835,.1601949
46,.3976764,.4893081,.286799,.5233323
46,.4615138,.1684032,.5778524,.1756499
46,.4015171,.1816729,.5552261,.2345753
46,.3950886,.4456241,.3130883,.4757406
46,.4194004,.2641921,.4725111,.2807773
46,.4470613,.3948286,.3418464,.3956698
46,.273994,.4124113,.4150152,.4904883
46,.1224596,.5394847,.5944539,.6735909
46,.0333758,.4285112,.6513323,.5813526
46,.2779519,.5348942,.4013194,.6193528
46,.242709,.4567919,.4295444,.5465128
46,.5319012,.109111,.6961786,.0847794
46,.3437623,.4246783,.3565355,.4751647
46,.509384,.4000491,.3473181,.368583
46,.4043907,.6077607,.2827903,.6592913
46,.5267472,.7161439,.2047935,.7465187
46,.4104502,.115627,.62142,.2041582
46,.5305189,.0765091,.7944182,.1664626
46,.3431297,.1170435,.6750231,.2789388
46,.3743946,.2077773,.5330215,.2696177
46,.1810885,.4770622,.8463519,.6587849
46,.4579293,.4902653,.2536758,.4986606
46,.4017728,.7394936,.4421975,.8250849
46,.2883056,.6032005,.4327676,.695546
46,.4275862,.2275544,.510016,.2448872
46,.3362633,.2277596,.5262316,.3072619
46,.6431769,.5717515,.2209098,.513388
46,.4530286,.0869878,.6543005,.1606862
46,.3082332,.1854308,.5940458,.3077652
46,.2378646,.5579155,.4611787,.6589419
46,.2617218,.6712642,.5717406,.7910385
46,.4296556,.1328747,.6046035,.1897319
46,.2916036,.3644185,.4296132,.4376073
46,.6272581,.5656968,.2132595,.513136
46,.1025406,.5410266,.6281756,.6823222
46,.1814702,.4838672,.4919369,.5942577
46,.6922631,.4866098,.4043689,.3772921
46,.2633837,.6096492,.4742622,.7119269
46,.3948214,.1755748,.5619986,.2368231
46,.3891974,.6494139,.336625,.7157132
46,.5280138,.393202,.3638841,.3501293
46,.1650825,.3593408,.7741937,.5390258
46,.4302908,.1609799,.576955,.2000529
46,.4889347,.4707186,.2658956,.4616116
46,.4836631,.2727258,.4783642,.2443758
46,.4058681,.3121045,.4254077,.3326463
46,.2685442,.5170205,.4063443,.6024811
46,.11325,.5571561,.6385268,.6994963
46,.7376726,.3481063,.6898272,.162467
46,.0518982,.5068492,.7002463,.6647819
46,.2696053,.2658531,.530176,.3700172
46,.5274645,.147252,.6448159,.0931187
46,.4532803,.5777106,.2177287,.6041217
46,.5273419,.2838731,.4906417,.2236821
46,.5398122,.3614037,.4087065,.305366
46,.3237061,.2231536,.5376031,.3126793
46,.4675385,.1593674,.5894046,.1647843
46,.5050015,.578025,.1748182,.5831922
46,.4913802,.4131229,.3271053,.3933589
46,.2679124,.7162745,.8396491,.8797081
46,.3821147,.3734624,.3741707,.4053292
46,.0999183,.3619277,.6830807,.5250639
46,.3489616,.178911,.5725179,.2739618
46,.1295382,.563878,.6191766,.7017465
46,.5533332,.4226253,.3434338,.3713036
46,.3716855,.2415859,.4998334,.2937546
46,.4984637,.0978047,.6716294,.1154699
46,.5653643,.5492913,.1929818,.5212609
46,.2850842,.3754031,.4269165,.4505318
46,.2296697,.346393,.8278742,.5327227
46,.5132588,.3572278,.3981399,.3168025
46,.4286094,.5138984,.254324,.53872
46,.2648961,.506675,.4080965,.5922719
46,.6149718,.400273,.4259976,.307334
46,.442208,.301814,.4361594,.3011102
46,.3817973,.5273562,.2896239,.5730777
46,.6384312,.4118281,.4375217,.3082196
46,.6315221,.4877775,.3264636,.4111238
46,.4783346,.2044248,.5482966,.1856114
46,.3917589,.7377133,.4566288,.8267037
46,.0555602,.5101561,.662708,.6605986
46,.5799003,.3999667,.3920891,.3281205
46,.4317155,.2876092,.4495752,.2940285
46,.7017869,.3423495,.6289883,.1714977
46,.4996061,.4106935,.3319398,.3862213
46,.5414671,.5282854,.2104577,.5063139
46,.4922575,.1260426,.6372017,.1248269
46,.3182302,.153395,.6342564,.2958455
46,.2703016,.3991445,.4244722,.478968
46,.6587489,.527936,.3016232,.4491731
46,.2183953,.3308463,.8060947,.5158623
46,.5160095,.0587713,.7545292,.1409823
46,.3048747,.4732163,.3685788,.5418172
46,.4713818,.3021405,.4422171,.2828524
46,.3293064,.4383428,.3596262,.4953714
46,.6037619,.2049683,.6704682,.0451217
46,.4011697,.5263886,.2719557,.5643533
46,.493537,.3119305,.439885,.2786338
46,.2135709,.4973705,.4609485,.5988463
46,.3944529,.3268538,.4129118,.3530375
46,.4939209,.3483751,.3996194,.3184693
46,.4165239,.5304222,.2578126,.5628906
46,.5567786,.13081,.7035826,.0598875
46,.4110454,.4701065,.288795,.4960499
46,.5864905,.3884009,.412673,.3096077
46,.3590297,.1239331,.634228,.2547228
46,.4374972,.2936161,.4440092,.2960908
46,.3064888,.598996,.4044954,.6842108
46,.5730957,.4799657,.2845875,.4314495
46,.5656424,.3024938,.4998597,.2163117
46,.0969965,.5243986,.7581905,.6910744
46,.3588012,.2766793,.4693141,.3283989
46,.6202872,.1672969,.7828524,.0774409
46,.4900777,.4881376,.2487455,.4816211
46,.5601365,.6243211,.1192134,.6171644
46,.3872351,.6053468,.3033547,.6628034
46,.3736857,.1921257,.549163,.2613971
46,.3758891,.5301586,.2951684,.5785831
46,.6525286,.4652875,.3817611,.3705846
46,.4460673,.1708742,.5703748,.1912088
46,.3276844,.6118302,.3870217,.6921771
46,.5485843,.1090214,.7237002,.0802711
46,.287154,.2574056,.5253147,.3549909
46,.4797777,.2222166,.5303789,.1994083
46,.4698381,.4252824,.311412,.4182567
46,.4361775,.2896417,.4479295,.2931254
46,.5540186,.5924811,.1448979,.5800248
46,.1086958,.4118186,.7545875,.5854703
46,.1725757,.5986558,.8145626,.7681962
46,.4325399,.1359641,.6019713,.1879806
46,.2233595,.6320775,.5693634,.7544798
46,.2576031,.5298809,.4225841,.6205115
46,.3969904,.5449237,.2740017,.5875345
46,.3352297,.4101286,.3707683,.4637021
46,.3505943,.3761798,.3854786,.4228337
46,.491486,.3108965,.4401362,.2788729
46,.6370195,.3072747,.576598,.1661642
46,.5108615,.4728765,.2657078,.4536906
46,.3776636,.3147404,.4280379,.3507557
46,.4404411,.5923373,.2328823,.6268334
46,.300978,.3909352,.4057586,.4587997
46,.5000709,.2877554,.4697162,.2481433
46,.4403017,.0245705,.7435859,.2134464
46,.5042403,.3922029,.3542915,.3623181
46,.5989299,.2597812,.5890527,.1321371
46,.4610332,.1533086,.5927563,.1679622
46,.4109473,.0810871,.6579543,.2042456
46,.4960063,.304158,.4495914,.2685818
46,.3449729,.3880058,.3796642,.4371262
46,.3773711,.3099862,.4325526,.3465802
46,.1618738,.510464,.5224501,.6286945
46,.5414627,.6233075,.1318276,.6237671
46,.5328426,.4627606,.2837744,.4307325
46,.0974229,.4968346,.7678028,.6669758
46,.5515302,.1775088,.6352464,.0845095
46,.6611401,.3309551,.5787947,.1820047
46,.4670036,.4934037,.2482934,.4982893
46,.5868244,.5406393,.2149529,.5004733
46,.4487766,.1367425,.604871,.1728209
46,.4639172,.4173169,.3193185,.4121821
46,.4043028,.3195669,.4183421,.3406411
46,.3242801,.1621179,.611537,.2897249
46,.4536051,.5069283,.2435504,.5200005
46,.4172096,.3821165,.3571428,.397056
46,.4214821,.2303665,.5066324,.2515178
46,.3168381,.506175,.3541571,.5735241
46,.6304395,.3392733,.5246152,.2159667
46,.3295256,.5101441,.3414635,.5733126
46,.4801488,.4228249,.3147393,.4102789
46,.4577182,.5529827,.2180565,.5726943
46,.4003668,.0665263,.6838359,.2221797
46,.6145431,.350554,.4904324,.2424251
46,.3778797,.6464719,.3498861,.716263
46,.4662289,.1463445,.6018499,.1595935
46,.3911758,.5579653,.2808833,.6050386
46,.3000521,.4395221,.3822937,.5080153
46,.3115575,.5104948,.359677,.580243
46,.4284989,.5278905,.2488767,.5550684
46,.4010326,.3611148,.9712542,.5450094
46,.5696954,.2849188,.5250067,.1912413
46,.5491695,.4488891,.3085333,.4055452
46,.6742006,.2169461,.8364008,.1229205
46,.5834337,.2854919,.538447,.1805246
46,.2916159,.5611328,.3972104,.6447594
46,.3099133,.4441491,.3724287,.5090606
46,.636159,.4605027,.3689516,.3733311
46,.2418833,.557104,.4556339,.6566958
46,.4864439,.1753024,.5827301,.1560184
46,.1676297,.6116925,.6435092,.7509537
46,.4994864,.2017732,.5627537,.1639177
46,.4775277,.4600208,.2766883,.4545036
46,.1222147,.5769474,.6728246,.7246069
46,.4738228,.0677443,.6828548,.1436177
46,.4732038,.6942346,.2610504,.7397465
46,.5550628,.292983,.5017791,.2128811
46,.4760693,.6539696,.2177534,.6883071
46,.4557374,.7018577,.2972473,.7560873
46,.3235458,.330801,.4356872,.3927844
46,.4251513,.3860655,.352184,.3972703
46,.4785122,.3709234,.3700236,.3525109
46,.5996878,.6073539,.135258,.578661
46,.4144214,.5667608,.2571376,.6064341
46,.5267133,.0691528,.7610995,.1357584
46,.4518085,.3647281,.3723512,.3604857
46,.2750818,.5103584,.3978925,.5928757
46,.433035,.4394255,.3026198,.4518527
46,.2618851,.6507002,.5332618,.7638677
46,.0653188,.395743,.6441729,.5484646
46,.1491051,.422737,.5260655,.5428283
46,.4699503,.3204944,.4221464,.3028864
46,.3660737,.2281944,.5146073,.2881553
46,.2274112,.5190286,.4525055,.6181905
46,.5803013,.3087291,.5064054,.212885
46,.2688533,.4379632,.4095867,.5180198
46,.5956203,.2949537,.5400918,.1828037
46,.4041335,.2712108,.4657499,.2966386
46,.3473003,.596448,.3490848,.6667455
46,.1846949,.4910841,.4901827,.600958
46,.5483738,.3621738,.4137202,.3009339
46,.5008181,.0816191,.6915809,.1171774
46,.4756373,.2207478,.5300548,.2016122
46,.3265103,.3049685,.4564729,.3690801
46,.5481697,.2343168,.5646202,.1494798
46,.6366606,.3563305,.5097876,.2349045
46,.3606889,.8091443,.723195,.944479
46,.5402283,.1905497,.6078169,.1108998
46,.1638114,.498398,.5149612,.6149711
46,.4713157,.4041207,.3333579,.3935399
46,.4396777,.4309934,.3084201,.4393229
46,.3732363,.4417769,.3278206,.4809414
46,.5348902,.4733426,.2720906,.442501
46,.2411299,.5989876,.4940957,.7065667
46,.3305765,.4979074,.3410778,.5592821
46,.3112392,.7608886,.8637391,.9237723
46,.6551303,.2696421,.6594208,.0950389
46,.4747916,.3537033,.3877191,.3356397
46,.400412,.4617555,.2998403,.4912666
46,.4424148,.3333086,.4038304,.3326778
46,.1185153,.5487921,.6132279,.68641
46,.5798697,.4742769,.2968069,.4209006
46,.3616551,.212841,.5314356,.2815109
46,.2170469,.4332078,.4582231,.5313172
46,.6071839,.6277766,.1126687,.6012619
46,.2523642,.3944939,.4415715,.4813852
46,.3466028,.2718132,.4782836,.3315499
46,.2192909,.4944772,.4542328,.5939223
46,.4684511,.226762,.5208473,.2127238
46,.4342539,.08378,.653178,.1797168
46,.3174415,.2015375,.5657539,.3063235
46,.1552175,.4875525,.5205359,.6058334
46,.60561,.151674,.7796785,.082651
46,.5226241,.3008575,.4680758,.2463554
46,.4927171,.1648044,.5974149,.1426689
46,.4808959,.4061196,.3325892,.3908207
46,.5528452,.1102054,.7302982,.0804613
46,.4872448,.2912148,.459873,.2608405
46,.4285307,.0300031,.7277321,.2147651
46,.405014,.2531936,.4835878,.2809948
46,.2062328,.6606333,.7788125,.8197609
46,.3510076,.4165314,.3568549,.4636228
46,.4845043,.2077599,.5478588,.1828609
46,.4345292,.3651667,.3715317,.3702455
46,.5774932,.4371143,.3428096,.37585
46,.5942132,.4082617,.3944948,.3300772
46,.4767525,.0295273,.765627,.1928857
46,.6356199,.5376871,.2613924,.4732493
46,.3704775,.3730858,.378884,.4105085
46,.5265029,.2701921,.5056272,.2090137
46,.6480451,.2520059,.6745326,.0731982
46,.521619,.6995089,.1932484,.7274466
46,.3357788,.3223647,.4366798,.3793418
46,.6093214,.5187458,.2618993,.4620047
46,.4026701,.7815324,.524143,.8808044
46,.6187796,.36977,.4702352,.2649942
46,.4836112,.3948311,.3452879,.376566
46,.228429,.5170043,.450614,.6156223
46,.4147008,.2370488,.499608,.2615357
46,.2136944,.623346,.5713526,.7468274
46,.1679104,.5676505,.5627917,.6929747
46,.3240123,.5590753,.3574439,.6310852
46,.1351172,.5209876,.8045911,.6948029
46,.2825992,.4058795,.4112312,.4807515
46,.412952,.119152,.6176298,.2022886
46,.2411791,.5081086,.4338729,.6017095
46,.6167319,.1862506,.7254261,.0119228
46,.3818822,.5694978,.2937116,.622123
46,.3095875,.2560098,.5117673,.3413174
46,.5091833,.3404614,.4152566,.3001834
46,.397923,.3193435,.4194503,.3439735
46,.3234937,.4721885,.9666739,.661069
46,.3247853,.4870596,.3478973,.5494733
46,.1313679,.5275588,.7990388,.7001443
46,.2242017,.5301996,.4610347,.6316864
46,.4096099,.3540791,.3846105,.3718814
46,.4309897,.363883,.3729448,.3707689
46,.4564775,.1431197,.601136,.1677911
46,.3760192,.6200082,.3284274,.6846365
46,.5809792,.351661,.4537723,.2667972
46,.2652401,.505999,.4076149,.5914125
46,.2407168,.6453122,.5615513,.7650287
46,.397034,.1088381,.6312552,.2165983
46,.1092036,.5141805,.5863711,.6478693
46,.5023472,.1598968,.6091507,.1293222
46,.2478999,.3345103,.4842544,.4302183
46,.2860387,.304415,.4808532,.3887951
46,.351742,.1858093,.5635766,.2746739
46,.4733363,.1818143,.569273,.1731507
46,.3869207,.2906482,.4488573,.323928
46,.5546755,.2692828,.5295366,.1846749
46,.5807155,.2215104,.6154121,.0991354
46,.0844431,.443272,.5868303,.5800816
46,.1765774,.3208623,.5671553,.4513458
46,.3460554,.5459836,.3279783,.6079985
46,.513063,.4116125,.3355003,.3800994
46,.3421121,.3538818,.4072444,.4051608
46,.0998817,.4806076,.5767986,.6135664
46,.1937159,.5537142,.5135276,.6681427
46,.2936956,.2457228,.532923,.344138
46,.419526,.5358928,.2539927,.568069
46,.3624887,.7003817,.4436058,.7896236
46,.2319102,.687556,.7121617,.8330849
46,.3555717,.4140946,.3557011,.4591321
46,.53202,.2528668,.5294446,.1851871
46,.5437463,.2743988,.5140632,.19985
46,.6217014,.3811001,.4587194,.2780402
46,.4294577,.3090032,.427748,.3159088
46,.3897051,.5247813,.2825378,.5670273
46,.3077339,.6555544,.4654821,.7530621
46,.1661333,.54175,.538487,.6627787
46,.2723625,.5889003,.942985,.7733468
46,.1945272,.5668362,.8614415,.7446994
46,.111585,.5253952,.5937696,.660165
46,.6196265,.2150456,.682004,.0402703
46,.6032775,.207794,.6655662,.0503638
46,.4242267,.3275005,.4091442,.337188
46,.5647607,.3020945,.4995303,.2164954
46,.4582385,.3373797,.4016048,.3277317
46,.6394765,.457259,.3771947,.3672756
46,.1273782,.55694,.6111327,.6935757
46,.5097152,.2585044,.5075207,.2098548
46,.3794142,.4013461,.3525796,.4352793
46,.7015221,.2570137,.7935531,.0954855
46,.2296014,.5450721,.4628495,.6468256
46,.3519167,.403346,.365011,.4496155
46,.2723932,.3697824,.4399856,.4505473
46,.3222405,.4400659,.3642456,.4999833
46,.4010913,.3680209,.373378,.3904606
46,.4462036,.6492835,.2556546,.6940836
46,.5898416,.4637365,.3184972,.4024943
46,.3347105,.5787033,.3540892,.6502235
46,.4515454,.0288769,.758418,.213425
46,.6499782,.2942959,.6140496,.1367392
46,.4722623,.6632667,.2306731,.7013464
46,.4310473,.108836,.6283538,.1834213
46,.651091,.6453757,.1207748,.6044815
46,.7395821,.3373231,.7139923,.148984
46,.209868,.6230652,.5778072,.7479483
46,.5684165,.1111504,.8053656,.1434356
46,.4034101,.3144834,.4233692,.3362951
46,.6640292,.3341807,.5785929,.1845877
46,.3740421,.4895974,.3045119,.5332435
46,.4450861,.5732317,.2259108,.6020322
46,.3883278,.2482236,.4900836,.2879624
46,.2830437,.6534094,.5019776,.7594155
46,.4006286,.653784,.3246002,.716861
46,.595329,.1979905,.6672162,.046874
46,.45372,.3963065,.3403146,.3938917
46,.3816995,.3492579,.3954036,.3814113
46,.3567189,.3500779,.4036998,.3945669
46,.3171197,.2421039,.5214936,.327953
46,.325256,.4150527,.3745765,.4728763
46,.4654403,.3415439,.3985846,.3279358
46,.6534821,.5256299,.298571,.4488223
46,.4001081,.6792917,.3542819,.7487808
46,.4667246,.0205018,.7236086,.1706413
46,.4272119,.2727354,.4643103,.2832219
46,.298843,.6338335,.4507729,.7291906
46,.5803342,.3539361,.4503263,.2700961
46,.3184535,.6868435,.4961001,.7889965
46,.4047388,.5105526,.2731872,.5446646
46,.3399854,.4696359,.3387818,.5246357
46,.5078579,.589515,.1680477,.5960501
46,.102474,.3949197,.7353849,.5664156
46,.228781,.4417331,.4452936,.5358729
46,.5382192,.4851301,.2594455,.4551647
46,.5062068,.5396969,.1998183,.5360836
46,.4426535,.3106127,.427158,.3095438
46,.2641709,.6205184,.4859815,.7249842
46,.5057385,.5244712,.2131203,.5179067
46,.6151987,.2521698,.6211232,.1049428
46,.2714221,.4158314,.415617,.4948395
46,.6504821,.2664706,.6561955,.0938444
46,.2068139,.4997583,.46881,.6035362
46,.713089,.2949268,.7349567,.1065042
46,.4631463,.0291872,.7127706,.1680076
46,.4797179,.1869498,.5670785,.1708217
46,.5853434,.1304857,.774096,.0919788
46,.4567918,.4909661,.2535391,.4999802
46,.2610689,.3336832,.4744552,.4238322
46,.3637676,.4644473,.3222261,.5095174
46,.4010034,.108595,.630417,.2126838
46,.4450602,.3041588,.4341287,.301652
46,.6593153,.2015495,.8582975,.1510986
46,.5206444,.4460863,.2985967,.416907
46,.1098496,.5407088,.6152214,.6792746
46,.4566028,.2638996,.4783281,.2551824
46,.4137045,.5042127,.2689458,.5337121
46,.374896,.3505902,.3963777,.3861262
46,.5012008,.2407341,.521861,.198709
46,.6174148,.2015737,.6996663,.0189124
46,.1943993,.6512617,.7082879,.7993502
46,.3519208,.1078843,.6800491,.2715898
46,.6226447,.3773803,.464709,.2725207
46,.5304129,.3001114,.4741505,.2398666
46,.2367426,.3439215,.8326518,.5307168
46,.3079288,.3420591,.4355265,.4101191
46,.4694815,.2391333,.5083269,.2228411
46,.644029,.3117723,.5804026,.1671233
46,.433146,.038177,.7000387,.1939774
46,.5246419,.6368229,.1471542,.6475683
46,.3394924,.445659,.3486289,.4990294
46,.0544291,.4801446,.7247008,.6443357
46,.1992083,.6548406,.768285,.8127908
46,.2551587,.6094166,.4858573,.7144775
46,.2177136,.4829413,.454091,.5820915
46,.3969858,.0900781,.6529928,.2178834
46,.4581759,.7537577,.3701897,.8215424
46,.4248461,.4760005,.2778548,.4967584
46,.3403341,.1592653,.6012163,.2750809
46,.3738931,.7758687,.5721131,.8857572
46,.3177745,.6237376,.4121235,.7101105
46,.4109708,.6579638,.3139019,.7181647
46,.2803468,.6395379,.9427163,.821171
46,.6323941,.6170035,.144492,.5763714
46,.4310901,.1233073,.6141834,.1858815
46,.5860204,.2689486,.5619256,.1566454
46,.0607005,.462936,.6116778,.6050299
46,.3580317,.3102683,.4382034,.3572343
46,.3678281,.593725,.3211861,.6560486
46,.3551354,.3652063,.3919256,.4099432
46,.0539879,.4374812,.7149786,.6027183
46,.4373176,.194722,.5445292,.2135032
46,.4528581,.3918915,.3447435,.389471
46,.1193911,.4242702,.5551953,.5529686
46,.3643427,.2251213,.5181836,.2872937
46,.3259176,.2740957,.485236,.3449165
46,.3880755,.2622662,.476292,.2992229
46,.4620036,.4266535,.3100073,.4236833
46,.230321,.6873795,.7245662,.8351039
46,.442967,.2365571,.5033139,.2407761
46,.071885,.5127299,.7307256,.6756963
46,.5795875,.455745,.3205452,.3979361
46,.251684,.4404588,.4243244,.5266923
46,.5231223,.5745373,.1676813,.5711992
46,.1769384,.6120522,.6215212,.7468812
46,.1759793,.463151,.4951016,.5743721
46,.3285595,.3949584,.3846476,.4512072
46,.5167881,.3976553,.3531694,.3616954
46,.6960645,.5317199,.3451836,.4353212
46,.2653916,.5106366,.4083183,.5964705
46,.5157909,.4231186,.323311,.3921828
46,.3519779,.5778004,.3323971,.6429484
46,.4131814,.4478541,.3029362,.4702445
46,.3910182,.6726943,.3599513,.7439187
46,.3460861,.7064207,.4815913,.8037363
46,.4185053,.0436718,.7355226,.2309241
46,.4475992,.5229419,.2375748,.5413359
46,.2351968,.5148566,.4423634,.6110774
46,.4268564,.4087853,.3309459,.420939
46,.5922416,.2336477,.6144475,.1025681
46,.0390634,.4576478,.6323054,.6047416
46,.5451981,.1415956,.6719741,.0694758
46,.5282798,.3025646,.4698585,.2442255
46,.3811071,.293589,.44719,.3298595
46,.4148958,.0985742,.6384946,.1986951
46,.5730761,.4499278,.3230251,.3941734
46,.363318,.3779993,.3779877,.4187888
46,.4478199,.0445356,.6928552,.1750295
46,.3032947,.7195981,.5924926,.8393012
46,.1541749,.5689683,.5853721,.6992444
46,.365045,.7634916,.5614395,.872483
46,.6656237,.4493873,.4204012,.342237
46,.4551002,.3624285,.3750203,.3562093
46,.0398017,.4186768,.660107,.5739601
46,.5589316,.1109902,.7430253,.084786
46,.6141982,.1728099,.7471953,.0384236
46,.0395332,.4590178,.6320599,.6059859
46,.5009254,.3480128,.4028817,.3138198
46,.4426472,.7470291,.385083,.8188888
46,.5089822,.287275,.4751056,.2411748
46,.5994682,.2408483,.6145352,.1048545
46,.3193885,.3757865,.4033882,.4363594
46,.6800111,.2384918,.7746757,.0726883
46,.5359782,.4192254,.337198,.3767133
46,.3307535,.3168401,.4439021,.3770201
46,.4677076,.2427361,.5039039,.2274788
46,.4046798,.464552,.2957374,.4925552
46,.5822937,.2138851,.6272128,.0870618
46,.097914,.5452914,.6460385,.6899881
46,.2712672,.7075518,.8710163,.8760777
46,.3612463,.3598149,.9425138,.5468844
46,.4913585,.3712536,.3732867,.3456309
46,.5606246,.1090021,.7528347,.0924406
46,.5079331,.1011046,.6771132,.1062539
46,.6380504,.2356811,.682431,.055577
46,.1430056,.5539806,.5823645,.6845255
46,.5386692,.456948,.2932576,.4207575
46,.0532536,.4177715,.6314961,.5665521
46,.5558931,.3872542,.388709,.3267268
46,.2242267,.6690191,.8211185,.8338411
46,.3793198,.2182694,.5213799,.2726894
46,.3986678,.4940213,.2840421,.5282651
46,.5171918,.4940929,.2436943,.476082
46,.2238163,.3986028,.4642512,.4957467
46,.489145,.4102986,.3296885,.3912808
46,.1234075,.4779085,.5512419,.6045228
46,.446432,.619238,.2354296,.6571205
46,.4540173,.4460251,.2922713,.4495073
46,.2672178,.5295323,.4115631,.6169192
46,.2168086,.3760468,.4822345,.4778481
46,.258689,.5317062,.4220616,.6222066
46,.6954095,.2542977,.780706,.0859538
46,.6811491,.3019551,.6553172,.125462
46,.453429,.139509,.6036288,.1693283
46,.4304775,.116307,.6209697,.185065
46,.5516739,.2636423,.5334781,.1805274
46,.3750671,.3184703,.4252789,.3555766
46,.354432,.4379241,.3419988,.4846994
46,.1851255,.3388868,.539009,.4598486
46,.3303615,.5961077,.3707985,.6723849
46,.139434,.568578,.609412,.7040659
46,.405368,.5503147,.2656206,.590575
46,.4831981,.1242235,.6329674,.1339685
46,.3597652,.1538726,.5955563,.257281
46,.6811895,.6206048,.1947074,.5589039
46,.3271431,.5250784,.3447854,.5909997
46,.2749248,.6428216,.4993834,.748978
46,.5397716,.1511969,.6535316,.0800548
46,.4673994,.5318815,.2211178,.5435123
46,.3825559,.7114301,.4277454,.7961602
46,.5204577,.0691882,.7938242,.1758248
46,.4159378,.5056987,.266729,.5344974
46,.3825603,.5257063,.289057,.5708838
46,.6476956,.4356171,.4165576,.334213
46,.6493108,.2110853,.7532574,.043148
46,.5463309,.2579722,.5353875,.1785233
46,.5647609,.29122,.51265,.2030735
46,.615015,.4924937,.302994,.4257523
46,.3037111,.7370071,.6401702,.8644497
46,.5427921,.3510456,.4230844,.2911355
46,.4966889,.5141308,.2238209,.5095448
46,.4663852,.3846408,.3531753,.3743619
46,.6062316,.1701616,.733087,.0275141
46,.5735589,.1502211,.7024471,.040994
46,.4361778,.3457055,.3909354,.3489959
46,.5063902,.6414062,.1701019,.6606785
46,.598218,.1429396,.7820238,.0908555
46,.534478,.0919267,.7256659,.0973623
46,.5266601,.2159578,.5668432,.1507901
46,.4277869,.3503706,.3863841,.358416
46,.4589983,.2724306,.4700581,.2615854
46,.4628157,.2313517,.5140518,.2211872
46,.5140553,.5843368,.1662123,.5870922
46,.4121069,.4679755,.2895755,.4931966
46,.3817381,.1700592,.5699669,.2447804
46,.647011,.450464,.3954246,.3541722
46,.3541264,.2594675,.4874381,.3177586
46,.443787,.3674974,.3691455,.3677865
46,.2613165,.5060719,.9246912,.6928859
46,.4693011,.1839567,.5652878,.178378
46,.4197984,.1912944,.5456623,.2255192
46,.4257568,.2036836,.5338055,.2288381
46,.6743838,.3960111,.5066962,.2647285
46,.2526648,.6839588,.8660479,.8537624
46,.5021307,.5218878,.2159959,.5164108
46,.3837506,.4043564,.3483718,.4364512
46,.2732472,.5737673,.4280259,.6657164
46,.435162,.3890925,.3481433,.3954729
46,.4084073,.2603843,.4763021,.284714
46,.4171969,.683338,.3332533,.747436
46,.5045476,.6243345,.1673579,.6402711
46,.296134,.3862709,.4120782,.4562841
46,.5210211,.2168116,.5614494,.1571635
46,.2924627,.3113246,.4705433,.3911739
46,.3653239,.3993105,.3607278,.4395401
46,.4589579,.0661058,.6763181,.1577265
46,.4531588,.3374395,.4007489,.3307545
46,.4255537,.4361299,.3075501,.451633
46,.1193879,.4725345,.5540479,.6000291
46,.5363525,.2431403,.5440258,.1705566
46,.5824136,.2917075,.5296487,.1894043
46,.3513427,.1963984,.5523555,.2798514
46,.5020023,.4272914,.3140989,.404282
46,.438563,.5535002,.2339153,.5811336
46,.4142514,.4177819,.3263034,.4367119
46,.3186505,.2109681,.5540515,.309724
46,.4264967,.0321622,.7181997,.2109099
46,.4197354,.2163367,.520597,.2423204
46,.375651,.3127514,.4304217,.350028
46,.4220214,.4292891,.3143111,.4456961
46,.4281655,.2840448,.452927,.2929486
46,.5386706,.1026441,.715881,.0862969
46,.5240811,.1896709,.5940246,.12824
46,.3492262,.6279727,.3721615,.7040423
46,.283648,.2703435,.5146231,.3652711
46,.4943108,.2047978,.5563827,.1713978
46,.5839502,.2366829,.6001038,.1157808
